grid_index,geometry,dhl,dpd,fedex,inpost,poczta,ruch,ups,tot,tot_0_14,tot_15_64,tot_65__,tot_male,tot_fem,male_0_14,male_15_64,male_65__,fem_0_14,fem_15_64,fem_65__,fem_ratio,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
210529,"POLYGON ((20.9951000107421 52.34599161410637, 20.98056820004591 52.34734426194839, 20.98278498591146 52.35621292594425, 20.99731961493097 52.35485996794484, 20.9951000107421 52.34599161410637))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,605,132,422,51,280,325,64,196,20,68,226,31,116.07142857,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,7.0,0.0
210542,"POLYGON ((20.95313347028413 52.17748016028764, 20.93865499035531 52.17882694039418, 20.94085124669222 52.18769687640005, 20.95533252306794 52.18634978784943, 20.95313347028413 52.17748016028764))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,1373,181,984,208,675,698,94,500,81,87,484,127,103.4074074,0.0,0.0,0.0,7.0,0.0,2.0,2.0,19.0,28.0,0.0
210558,"POLYGON ((20.98623246614425 52.31051753132927, 20.97171192361141 52.31186893849112, 20.97392436369951 52.32073787010894, 20.98844772191 52.31938615259953, 20.98623246614425 52.31051753132927))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,608,103,430,75,310,298,61,220,29,42,210,46,96.12903225,0.0,0.0,0.0,4.0,1.0,0.0,7.0,12.0,18.0,0.0
210573,"POLYGON ((20.97517245609549 52.26617341912824, 20.96066596548026 52.26752328018256, 20.96287299412701 52.27639254564616, 20.97738229058326 52.27504237523812, 20.97517245609549 52.26617341912824))",4.0,1.0,0.0,7.0,5.0,3.0,2.0,8051,767,4884,2400,3473,4578,373,2237,863,394,2647,1537,131.81687302,3.0,0.0,2.0,11.0,12.0,28.0,41.0,56.0,115.0,0.0
210581,"POLYGON ((20.97075602896243 52.24843530455698, 20.9562551517948 52.24978454827077, 20.95846001878738 52.25865394770002, 20.97296370196991 52.25730439496085, 20.97075602896243 52.24843530455698))",5.0,1.0,0.0,4.0,6.0,1.0,1.0,74,10,52,12,35,39,4,28,3,6,24,9,111.42857142,14.0,0.0,1.0,9.0,8.0,31.0,6.0,10.0,50.0,0.0
210582,"POLYGON ((20.99066406429294 52.32825470639781, 20.97613789048797 52.32960673441959, 20.97835250183642 52.33847553142407, 20.99288149270093 52.33712319449813, 20.99066406429294 52.32825470639781))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,704,110,499,95,352,352,61,255,36,49,244,59,100.0,2.0,0.0,0.0,38.0,0.0,6.0,0.0,1.0,13.0,0.0
210608,"POLYGON ((20.9509354914301 52.16861046422276, 20.93645980519445 52.16995693789442, 20.93865499035531 52.17882694039418, 20.95313347028413 52.17748016028764, 20.9509354914301 52.16861046422276))",1.0,0.0,0.0,2.0,2.0,1.0,0.0,669,107,500,62,308,361,50,238,20,57,262,42,117.2077922,0.0,3.0,0.0,3.0,1.0,12.0,1.0,16.0,38.0,0.0
210625,"POLYGON ((20.97959320923323 52.28391126499101, 20.9650811025864 52.28526174409162, 20.96729029315302 52.29413087634547, 20.98180521133112 52.29278008746455, 20.97959320923323 52.28391126499101))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,2130,237,1404,489,980,1150,122,629,229,115,775,260,117.34693877,18.0,0.0,2.0,3.0,3.0,0.0,20.0,17.0,31.0,0.0
210626,"POLYGON ((20.98180521133112 52.29278008746455, 20.96729029315302 52.29413087634547, 20.9695005665377 52.30299994056211, 20.98401829620218 52.30164884263529, 20.98180521133112 52.29278008746455))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,19,88,9,51,65,10,38,3,9,50,6,127.45098039,0.0,0.0,1.0,19.0,3.0,0.0,5.0,5.0,5.0,0.0
210635,"POLYGON ((20.96854943620486 52.23956614616699, 20.95405136371494 52.24091508194262, 20.9562551517948 52.24978454827077, 20.97075602896243 52.24843530455698, 20.96854943620486 52.23956614616699))",7.0,2.0,0.0,5.0,8.0,2.0,0.0,9734,1165,6921,1648,4382,5352,609,3271,502,556,3650,1146,122.13601095,62.0,0.0,1.0,16.0,17.0,33.0,15.0,78.0,65.0,0.0
210636,"POLYGON ((20.98401829620218 52.30164884263529, 20.9695005665377 52.30299994056211, 20.97171192361141 52.31186893849112, 20.98623246614425 52.31051753132927, 20.98401829620218 52.30164884263529))",1.0,0.0,0.0,1.0,1.0,0.0,0.0,2142,296,1718,128,1040,1102,148,832,60,148,886,68,105.96153846,0.0,0.0,0.0,9.0,10.0,0.0,2.0,22.0,24.0,0.0
210649,"POLYGON ((20.96193613183722 52.21295826985032, 20.94744646354481 52.21430628026878, 20.94964701964374 52.22317594790604, 20.96413948844876 52.22182762921523, 20.96193613183722 52.21295826985032))",3.0,0.0,0.0,3.0,2.0,0.0,0.0,173,28,125,20,90,83,16,66,8,12,59,12,92.22222222,5.0,0.0,1.0,10.0,0.0,96.0,10.0,22.0,52.0,0.0
210691,"POLYGON ((20.94873858726427 52.15974070147578, 20.93426569331345 52.16108686800131, 20.93645980519445 52.16995693789442, 20.9509354914301 52.16861046422276, 20.94873858726427 52.15974070147578))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,37,105,13,84,71,21,60,3,16,45,10,84.52380952,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,2.0,0.0
210956,"POLYGON ((20.98746657484854 52.25595307279595, 20.97296370196991 52.25730439496085, 20.97517245609549 52.26617341912824, 20.98967813421894 52.26482178723499, 20.98746657484854 52.25595307279595))",7.0,1.0,0.0,5.0,5.0,0.0,0.0,6170,616,3997,1557,2728,3442,329,1897,502,287,2100,1055,126.17302052,20.0,0.0,0.0,16.0,16.0,38.0,18.0,22.0,108.0,0.0
211008,"POLYGON ((20.97201591641053 52.19387018676512, 20.95753264918029 52.19521934868245, 20.95973385232945 52.20408884269055, 20.9742199151848 52.20273937236338, 20.97201591641053 52.19387018676512))",8.0,1.0,0.0,5.0,10.0,3.0,2.0,8502,1008,5684,1810,3878,4624,530,2702,646,478,2982,1164,119.23671995,24.0,2.0,5.0,7.0,7.0,8.0,11.0,34.0,106.0,0.0
211024,"POLYGON ((20.98967813421894 52.26482178723499, 20.97517245609549 52.26617341912824, 20.97738229058326 52.27504237523812, 20.99189077829942 52.27369043427722, 20.98967813421894 52.26482178723499))",3.0,1.0,0.0,4.0,5.0,3.0,1.0,11100,1306,7486,2308,4994,6106,649,3559,786,657,3927,1522,122.26672006,4.0,0.0,7.0,23.0,20.0,16.0,15.0,55.0,157.0,0.0
211038,"POLYGON ((20.96101205488189 52.14952324780684, 20.94654275550416 52.15087087121965, 20.94873858726427 52.15974070147578, 20.96321067830452 52.15839276964415, 20.96101205488189 52.14952324780684))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,616,90,432,94,290,326,39,223,28,51,209,66,112.4137931,0.0,0.0,0.0,16.0,0.0,0.0,3.0,2.0,4.0,0.0
211039,"POLYGON ((20.9764249931523 52.21160849090079, 20.96193613183722 52.21295826985032, 20.96413948844876 52.22182762921523, 20.97863114959619 52.22047754145519, 20.9764249931523 52.21160849090079))",5.0,2.0,0.0,4.0,8.0,2.0,0.0,10490,1063,7074,2353,4681,5809,547,3408,726,516,3666,1627,124.09741508,16.0,1.0,2.0,7.0,13.0,35.0,24.0,30.0,130.0,0.0
211050,"POLYGON ((20.96541037411841 52.16726222560675, 20.9509354914301 52.16861046422276, 20.95313347028413 52.17748016028764, 20.96761114590987 52.17613161290193, 20.96541037411841 52.16726222560675))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211051,"POLYGON ((20.96761114590987 52.17613161290193, 20.95313347028413 52.17748016028764, 20.95533252306794 52.18634978784943, 20.9698129930794 52.18500093330396, 20.96761114590987 52.17613161290193))",0.0,0.0,0.0,1.0,0.0,1.0,1.0,250,23,196,31,127,123,8,111,8,15,85,23,96.8503937,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,26.0,0.0
211052,"POLYGON ((21.0051894223933 52.32690090643148, 20.99066406429294 52.32825470639781, 20.99288149270093 52.33712319449813, 21.00740966860019 52.33576908416367, 21.0051894223933 52.32690090643148))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,121,351,27,249,250,64,174,11,57,177,16,100.40160642,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0
211053,"POLYGON ((21.00740966860019 52.33576908416367, 20.99288149270093 52.33712319449813, 20.9951000107421 52.34599161410637, 21.00963100288998 52.34463719326371, 21.00740966860019 52.33576908416367))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,608,109,438,61,299,309,57,221,21,52,217,40,103.3444816,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1.0,4.0,0.0
211075,"POLYGON ((21.00075219573253 52.30916435148083, 20.98623246614425 52.31051753132927, 20.98844772191 52.31938615259953, 21.00297026506293 52.3180326627869, 21.00075219573253 52.30916435148083))",2.0,0.0,0.0,1.0,0.0,0.0,1.0,499,56,349,94,226,273,29,173,24,27,176,70,120.79646017,0.0,0.0,0.0,15.0,1.0,57.0,1.0,5.0,35.0,0.0
211076,"POLYGON ((21.00297026506293 52.3180326627869, 20.98844772191 52.31938615259953, 20.99066406429294 52.32825470639781, 21.0051894223933 52.32690090643148, 21.00297026506293 52.3180326627869))",1.0,1.0,0.0,0.0,1.0,0.0,0.0,248,21,170,57,120,128,10,91,19,11,79,38,106.66666666,0.0,0.0,0.0,19.0,0.0,21.0,1.0,1.0,7.0,0.0
211091,"POLYGON ((20.98083838538274 52.22934652577631, 20.96634392298913 52.23069692163629, 20.96854943620486 52.23956614616699, 20.98304670121907 52.23821544201861, 20.98083838538274 52.22934652577631))",15.0,2.0,0.0,13.0,13.0,2.0,1.0,10665,1089,7475,2101,4813,5852,556,3538,719,533,3937,1382,121.58736754,24.0,0.0,9.0,3.0,12.0,121.0,17.0,69.0,166.0,0.0
211103,"POLYGON ((20.99189077829942 52.27369043427722, 20.97738229058326 52.27504237523812, 20.97959320923323 52.28391126499101, 20.99410450499103 52.28255901482275, 20.99189077829942 52.27369043427722))",1.0,1.0,0.0,2.0,2.0,1.0,0.0,5632,770,4065,797,2658,2974,412,1901,345,358,2164,452,111.88863807,11.0,0.0,2.0,11.0,10.0,6.0,22.0,38.0,74.0,0.0
211104,"POLYGON ((20.99631931650989 52.29142752789987, 20.98180521133112 52.29278008746455, 20.98401829620218 52.30164884263529, 20.99853521364819 52.30029597346037, 20.99631931650989 52.29142752789987))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,6,21,9,12,24,3,7,4,5,14,5,200.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,6.0,19.0,0.0
211105,"POLYGON ((21.01185342764851 52.35350523635449, 20.99731961493097 52.35485996794484, 20.9995403103858 52.36372825409319, 21.01407694359168 52.36237321158992, 21.01185342764851 52.35350523635449))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,8,38,0,25,21,4,21,0,4,17,0,84.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
211132,"POLYGON ((20.98525609646872 52.24708429105757, 20.97075602896243 52.24843530455698, 20.97296370196991 52.25730439496085, 20.98746657484854 52.25595307279595, 20.98525609646872 52.24708429105757))",9.0,2.0,0.0,5.0,8.0,2.0,1.0,4998,756,3309,933,2229,2769,384,1548,297,372,1761,636,124.22611036,33.0,2.0,1.0,8.0,11.0,42.0,73.0,34.0,142.0,0.0
211156,"POLYGON ((20.99410450499103 52.28255901482275, 20.97959320923323 52.28391126499101, 20.98180521133112 52.29278008746455, 20.99631931650989 52.29142752789987, 20.99410450499103 52.28255901482275))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,24.0,1.0,6.0,0.0
211184,"POLYGON ((20.98304670121907 52.23821544201861, 20.96854943620486 52.23956614616699, 20.97075602896243 52.24843530455698, 20.98525609646872 52.24708429105757, 20.98304670121907 52.23821544201861))",6.0,2.0,0.0,3.0,9.0,2.0,1.0,14145,1476,9702,2967,6297,7848,729,4603,965,747,5099,2002,124.63077656,41.0,1.0,3.0,0.0,11.0,5.0,17.0,43.0,72.0,0.0
211201,"POLYGON ((20.9698129930794 52.18500093330396, 20.95533252306794 52.18634978784943, 20.95753264918029 52.19521934868245, 20.97201591641053 52.19387018676512, 20.9698129930794 52.18500093330396))",3.0,0.0,0.0,7.0,6.0,3.0,1.0,6304,739,4100,1465,2861,3443,386,1920,555,353,2180,910,120.34253757,42.0,3.0,0.0,1.0,5.0,2.0,5.0,44.0,86.0,0.0
211283,"POLYGON ((20.95881450587313 52.14065365739736, 20.94434799540858 52.14200097440057, 20.94654275550416 52.15087087121965, 20.96101205488189 52.14952324780684, 20.95881450587313 52.14065365739736))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,587,100,412,75,302,285,55,215,32,45,197,43,94.37086092,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0
211284,"POLYGON ((20.9742199151848 52.20273937236338, 20.95973385232945 52.20408884269055, 20.96193613183722 52.21295826985032, 20.9764249931523 52.21160849090079, 20.9742199151848 52.20273937236338))",5.0,2.0,0.0,2.0,6.0,1.0,0.0,18999,1993,12829,4177,8633,10366,1024,6158,1451,969,6671,2726,120.07413413,5.0,1.0,5.0,30.0,15.0,2.0,17.0,21.0,124.0,0.0
211285,"POLYGON ((20.99853521364819 52.30029597346037, 20.98401829620218 52.30164884263529, 20.98623246614425 52.31051753132927, 21.00075219573253 52.30916435148083, 20.99853521364819 52.30029597346037))",6.0,0.0,0.0,5.0,6.0,1.0,0.0,2415,442,1883,90,1080,1335,212,830,38,230,1053,52,123.61111111,0.0,0.0,0.0,7.0,0.0,10.0,11.0,15.0,22.0,0.0
211286,"POLYGON ((21.01407694359168 52.36237321158992, 20.9995403103858 52.36372825409319, 21.00176209500846 52.37259647345142, 21.01630155009011 52.37124111984527, 21.01407694359168 52.36237321158992))",1.0,1.0,0.0,0.0,0.0,1.0,0.0,185,52,124,9,92,93,28,61,3,24,63,6,101.08695652,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
211310,"POLYGON ((20.97863114959619 52.22047754145519, 20.96413948844876 52.22182762921523, 20.96634392298913 52.23069692163629, 20.98083838538274 52.22934652577631, 20.97863114959619 52.22047754145519))",5.0,0.0,0.0,3.0,4.0,1.0,1.0,4066,461,2827,778,1878,2188,258,1337,283,203,1490,495,116.50692225,26.0,0.0,1.0,9.0,8.0,32.0,17.0,62.0,89.0,0.0
211311,"POLYGON ((21.00963100288998 52.34463719326371, 20.9951000107421 52.34599161410637, 20.99731961493097 52.35485996794484, 21.01185342764851 52.35350523635449, 21.00963100288998 52.34463719326371))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,13,45,13,34,37,10,17,7,3,28,6,108.82352941,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
211350,"POLYGON ((20.96321067830452 52.15839276964415, 20.94873858726427 52.15974070147578, 20.9509354914301 52.16861046422276, 20.96541037411841 52.16726222560675, 20.96321067830452 52.15839276964415))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,4.0,0.0
211517,"POLYGON ((20.99091304758998 52.21025694452077, 20.9764249931523 52.21160849090079, 20.97863114959619 52.22047754145519, 20.99312200176234 52.21912568665019, 20.99091304758998 52.21025694452077))",3.0,3.0,0.0,3.0,10.0,5.0,0.0,12239,1305,8381,2553,5518,6721,676,3982,860,629,4399,1693,121.80137731,8.0,2.0,7.0,3.0,6.0,36.0,14.0,117.0,152.0,0.0
211530,"POLYGON ((21.00418300291851 52.26346838645368, 20.98967813421894 52.26482178723499, 20.99189077829942 52.27369043427722, 21.0063984529777 52.27233672393852, 21.00418300291851 52.26346838645368))",1.0,0.0,1.0,1.0,2.0,1.0,1.0,2848,267,1765,816,1251,1597,142,817,292,125,948,524,127.6578737,0.0,0.0,6.0,54.0,6.0,4.0,15.0,8.0,43.0,0.0
211531,"POLYGON ((21.01305131595915 52.298941332391, 20.99853521364819 52.30029597346037, 21.00075219573253 52.30916435148083, 21.01527111100551 52.30780940007215, 21.01305131595915 52.298941332391))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,50.0,0.0,4.0,9.0,0.0
211545,"POLYGON ((21.01971396631131 52.3255453346989, 21.0051894223933 52.32690090643148, 21.00740966860019 52.33576908416367, 21.02193702812077 52.3344132006488, 21.01971396631131 52.3255453346989))",0.0,0.0,0.0,0.0,1.0,0.0,0.0,669,69,501,99,323,346,33,246,44,36,255,55,107.12074303,0.0,0.0,0.0,22.0,1.0,0.0,0.0,3.0,0.0,0.0
211558,"POLYGON ((20.97328021334215 52.1393045754882, 20.95881450587313 52.14065365739736, 20.96101205488189 52.14952324780684, 20.97548055054881 52.14817385805284, 20.97328021334215 52.1393045754882))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,15,5,10,13,0,6,3,3,9,3,130.0,1.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,2.0,0.0
211584,"POLYGON ((20.97768196361474 52.15704307365523, 20.96321067830452 52.15839276964415, 20.96541037411841 52.16726222560675, 20.97988445178157 52.16591222047448, 20.97768196361474 52.15704307365523))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
211585,"POLYGON ((21.00196863601725 52.25459998143252, 20.98746657484854 52.25595307279595, 20.98967813421894 52.26482178723499, 21.00418300291851 52.26346838645368, 21.00196863601725 52.25459998143252))",3.0,0.0,0.0,1.0,2.0,0.0,1.0,4585,536,3148,901,2051,2534,288,1485,278,248,1663,623,123.54948805,4.0,0.0,5.0,37.0,8.0,48.0,35.0,45.0,103.0,0.0
211586,"POLYGON ((21.01749199321348 52.3166774008743, 21.00297026506293 52.3180326627869, 21.0051894223933 52.32690090643148, 21.01971396631131 52.3255453346989, 21.01749199321348 52.3166774008743))",0.0,4.0,0.0,0.0,0.0,1.0,0.0,45,7,31,7,19,26,4,12,3,3,19,4,136.84210526,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,8.0,0.0
211596,"POLYGON ((20.98870517184289 52.20138813514352, 20.9742199151848 52.20273937236338, 20.9764249931523 52.21160849090079, 20.99091304758998 52.21025694452077, 20.98870517184289 52.20138813514352))",0.0,0.0,0.0,1.0,1.0,2.0,1.0,6894,551,4241,2102,3028,3866,267,2023,738,284,2218,1364,127.67503302,7.0,0.0,4.0,2.0,7.0,13.0,11.0,35.0,124.0,0.0
211610,"POLYGON ((21.02193702812077 52.3344132006488, 21.00740966860019 52.33576908416367, 21.00963100288998 52.34463719326371, 21.02416117947878 52.34328099957428, 21.02193702812077 52.3344132006488))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,38,157,26,127,94,30,87,10,8,70,16,74.01574803,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0
211642,"POLYGON ((20.98208801591182 52.17478130026051, 20.96761114590987 52.17613161290193, 20.9698129930794 52.18500093330396, 20.98429265678914 52.1836503129655, 20.98208801591182 52.17478130026051))",1.0,0.0,0.0,3.0,1.0,0.0,1.0,2733,214,1738,781,1230,1503,113,848,269,101,890,512,122.19512195,0.0,0.0,2.0,0.0,4.0,0.0,29.0,12.0,81.0,0.0
211643,"POLYGON ((20.99754315584883 52.23686296884989, 20.98304670121907 52.23821544201861, 20.98525609646872 52.24708429105757, 20.99975535441233 52.24573150887358, 20.99754315584883 52.23686296884989))",11.0,4.0,0.0,10.0,18.0,6.0,3.0,21531,1848,14386,5297,9531,12000,938,6921,1672,910,7465,3625,125.90494176,128.0,3.0,12.0,2.0,19.0,30.0,14.0,63.0,128.0,0.0
211651,"POLYGON ((21.01083260870556 52.29007319695549, 20.99631931650989 52.29142752789987, 20.99853521364819 52.30029597346037, 21.01305131595915 52.298941332391, 21.01083260870556 52.29007319695549))",1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,3,7,0,5,6,0,4,0,3,3,3,120.0,0.0,0.0,0.0,2.0,0.0,65.0,9.0,12.0,45.0,0.0
211660,"POLYGON ((20.98649837515781 52.19251925764289, 20.97201591641053 52.19387018676512, 20.9742199151848 52.20273937236338, 20.98870517184289 52.20138813514352, 20.98649837515781 52.19251925764289))",6.0,1.0,0.0,2.0,8.0,1.0,1.0,13080,1367,7931,3782,5749,7331,721,3641,1387,646,4290,2395,127.51782918,10.0,0.0,4.0,6.0,12.0,2.0,48.0,42.0,109.0,0.0
211661,"POLYGON ((20.99312200176234 52.21912568665019, 20.97863114959619 52.22047754145519, 20.98083838538274 52.22934652577631, 20.99533203807366 52.22799436143433, 20.99312200176234 52.21912568665019))",11.0,1.0,0.0,7.0,12.0,2.0,2.0,10170,920,6829,2421,4622,5548,464,3351,807,456,3478,1614,120.03461704,14.0,0.0,1.0,5.0,6.0,66.0,35.0,124.0,112.0,0.0
211662,"POLYGON ((21.02638642407638 52.35214873047769, 21.01185342764851 52.35350523635449, 21.01407694359168 52.36237321158992, 21.02861275839098 52.36101639518342, 21.02638642407638 52.35214873047769))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,49,157,19,115,110,31,74,10,18,83,9,95.65217391,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
211679,"POLYGON ((21.02861275839098 52.36101639518342, 21.01407694359168 52.36237321158992, 21.01630155009011 52.37124111984527, 21.03084018754254 52.36988399176975, 21.02861275839098 52.36101639518342))",1.0,0.0,0.0,2.0,0.0,0.0,0.0,476,96,336,44,247,229,59,167,21,37,169,23,92.7125506,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,7.0,0.0
211717,"POLYGON ((20.98429265678914 52.1836503129655, 20.9698129930794 52.18500093330396, 20.97201591641053 52.19387018676512, 20.98649837515781 52.19251925764289, 20.98429265678914 52.1836503129655))",1.0,0.0,0.0,2.0,2.0,0.0,0.0,2198,220,1445,533,1007,1191,117,689,201,103,756,332,118.27209533,7.0,0.0,0.0,6.0,1.0,2.0,12.0,18.0,31.0,0.0
211718,"POLYGON ((20.99533203807366 52.22799436143433, 20.98083838538274 52.22934652577631, 20.98304670121907 52.23821544201861, 20.99754315584883 52.23686296884989, 20.99533203807366 52.22799436143433))",22.0,6.0,1.0,11.0,22.0,3.0,1.0,13043,1268,8485,3290,5830,7213,614,4020,1196,654,4465,2094,123.72212692,34.0,3.0,6.0,15.0,9.0,22.0,28.0,75.0,187.0,0.0
211729,"POLYGON ((21.01527111100551 52.30780940007215, 21.00075219573253 52.30916435148083, 21.00297026506293 52.3180326627869, 21.01749199321348 52.3166774008743, 21.01527111100551 52.30780940007215))",0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0,5,1,4,0,0,3,3,0,0,0,50.0,0.0,0.0,0.0,7.0,0.0,23.0,2.0,3.0,16.0,0.0
211746,"POLYGON ((20.97988445178157 52.16591222047448, 20.96541037411841 52.16726222560675, 20.96761114590987 52.17613161290193, 20.98208801591182 52.17478130026051, 20.97988445178157 52.16591222047448))",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,24.0,79.0,0.0
211756,"POLYGON ((21.0063984529777 52.27233672393852, 20.99189077829942 52.27369043427722, 20.99410450499103 52.28255901482275, 21.00861498698554 52.28120499383892, 21.0063984529777 52.27233672393852))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,3,0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,3.0,2.0,0.0
211791,"POLYGON ((21.02416117947878 52.34328099957428, 21.00963100288998 52.34463719326371, 21.01185342764851 52.35350523635449, 21.02638642407638 52.35214873047769, 21.02416117947878 52.34328099957428))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,69,189,15,137,136,37,95,5,32,94,10,99.27007299,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0
211816,"POLYGON ((20.99975535441233 52.24573150887358, 20.98525609646872 52.24708429105757, 20.98746657484854 52.25595307279595, 21.00196863601725 52.25459998143252, 20.99975535441233 52.24573150887358))",7.0,2.0,0.0,8.0,13.0,3.0,0.0,18467,1578,11761,5128,8031,10436,815,5532,1684,763,6229,3444,129.94645747,126.0,1.0,9.0,12.0,17.0,16.0,17.0,79.0,158.0,0.0
211912,"POLYGON ((20.97548055054881 52.14817385805284, 20.96101205488189 52.14952324780684, 20.96321067830452 52.15839276964415, 20.97768196361474 52.15704307365523, 20.97548055054881 52.14817385805284))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,5,1,3,3,0,3,0,0,0,0,100.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
211913,"POLYGON ((21.00861498698554 52.28120499383892, 20.99410450499103 52.28255901482275, 20.99631931650989 52.29142752789987, 21.01083260870556 52.29007319695549, 21.00861498698554 52.28120499383892))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,8.0,3.0,2.0,0.0
212062,"POLYGON ((20.9833420881259 52.12021557759792, 20.96888275745791 52.12156580796292, 20.97108094829143 52.13043522605785, 20.98554306521229 52.12908468766215, 20.9833420881259 52.12021557759792))",0.0,0.0,0.0,0.0,0.0,0.0,1.0,258,47,190,21,124,134,21,95,8,26,95,13,108.06451612,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0
212063,"POLYGON ((20.98774511645911 52.13795372979753, 20.97328021334215 52.1393045754882, 20.97548055054881 52.14817385805284, 20.98994824268788 52.14682270485515, 20.98774511645911 52.13795372979753))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,15,3,10,9,0,7,0,0,8,0,90.0,5.0,0.0,0.0,15.0,0.0,6.0,4.0,0.0,1.0,0.0
212077,"POLYGON ((21.00761204496807 52.21777206410346, 20.99312200176234 52.21912568665019, 20.99533203807366 52.22799436143433, 21.00982488116245 52.2266404297114, 21.00761204496807 52.21777206410346))",5.0,0.0,0.0,3.0,9.0,1.0,0.0,5049,485,3383,1181,2318,2731,251,1658,409,234,1725,772,117.81708369,58.0,1.0,8.0,4.0,6.0,69.0,14.0,83.0,103.0,0.0
212089,"POLYGON ((21.01868705777721 52.26211321526352, 21.00418300291851 52.26346838645368, 21.0063984529777 52.27233672393852, 21.02090531312998 52.27098124265236, 21.01868705777721 52.26211321526352))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,812,214,597,1,416,396,108,308,0,106,289,0,95.19230769,0.0,0.0,1.0,24.0,3.0,6.0,20.0,19.0,21.0,0.0
212090,"POLYGON ((21.0342376930865 52.32418798965561, 21.01971396631131 52.3255453346989, 21.02193702812077 52.3344132006488, 21.03646356989121 52.33305554508075, 21.0342376930865 52.32418798965561))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,35,155,36,113,113,17,80,16,18,75,20,100.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,12.0,0.0
