buffer_index,operator,point_id,center,buffer,inpost_points,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
1723,inpost,9347,POINT (16.97237 52.3831),"POLYGON ((16.97973691343329 52.38309977101699, 16.97967652633599 52.38367478822997, 16.97949616161996 52.38424037098202, 16.97919877651112 52.38478723188197, 16.97878925029659 52.38530639063114, 16.9782743044534 52.38578932153577, 16.97766239247397 52.38622809357192, 16.97696356118467 52.38661550069862, 16.97618928582641 52.38694518027336, 16.97535228160218 52.38721171762007, 16.97446629478758 52.38741073502597, 16.97354587684141 52.38753896370059, 16.972606145237 52.38759429750998, 16.97166253495643 52.3875758276002, 16.97073054474665 52.38748385733862, 16.96982548232336 52.38731989732658, 16.96896221272686 52.38708664056576, 16.96815491398061 52.38678791818803, 16.96741684408173 52.38642863647875, 16.96676012316286 52.38601469623251, 16.96619553441163 52.38555289577074, 16.96573234702093 52.38505081921959, 16.96537816407682 52.38451671188887, 16.96513879787556 52.383959344804, 16.96501817470699 52.3833878706208, 16.96501827065298 52.38281167329312, 16.96513907943765 52.38224021396481, 16.96537861283796 52.38168287561801, 16.96573293362754 52.38114880902882, 16.9661962204936 52.38064678255774, 16.9667608638434 52.38018503823881, 16.96741759091271 52.37977115652588, 16.96815561811161 52.37941193191169, 16.96896282810049 52.37911326145622, 16.96982596868785 52.37888004804861, 16.97073087028876 52.37871611998494, 16.97166267838238 52.37862416817716, 16.97260609716524 52.37860570201956, 16.97354564041633 52.37866102463405, 16.97446588547381 52.37878922789896, 16.97535172617306 52.37898820734241, 16.9761886206127 52.37925469665704, 16.97696282969818 52.37958432127189, 16.97766164256144 52.3799716701058, 16.97827358516681 52.38041038432925, 16.97878860868467 52.38089326168276, 16.97919825454188 52.38141237464522, 16.97949579343555 52.38195920051778, 16.97967633601946 52.38252476129293, 16.97973691343329 52.38309977101699))",6,4.0,1.0,3.0,1.0,0.0,0.0,7076.25,857.0,5338.75,880.5,3363.0,3713.25,445.75,2538.25,378.75,411.0,2800.5,501.5,103.08585735,12.0,0.0,0.0,1.0,9.0,7.0,37.0,233.0,72.0,0.0
1725,inpost,26032,POINT (16.96673 52.38357),"POLYGON ((16.97409699185794 52.38356977101309, 16.97403660411941 52.38414478822613, 16.9738562374848 52.38471037097839, 16.97355884921145 52.38525723187863, 16.97314931863832 52.38577639062818, 16.97263436731392 52.38625932153327, 16.97202244882063 52.38669809356992, 16.97132361009174 52.3870855006971, 16.97054932649036 52.38741518027231, 16.96971231335485 52.38768171761942, 16.9688263171072 52.38788073502565, 16.96790588936124 52.38800896370049, 16.96696614775129 52.38806429750996, 16.96602252742388 52.38804582760016, 16.96509052729102 52.38795385733842, 16.96418545523151 52.38778989732609, 16.96332217644396 52.38755664056492, 16.96251486910283 52.38725791818676, 16.96177679134644 52.38689863647699, 16.9611200634365 52.38648469623026, 16.96055546867538 52.38602289576801, 16.96009227635465 52.38552081921643, 16.95973808964125 52.38498671188536, 16.95949872089323 52.38442934480025, 16.95937809644215 52.38385787061693, 16.95937819239078 52.38328167328924, 16.9594990024631 52.38271021396105, 16.95973853841479 52.38215287561451, 16.96009286297746 52.38161880902566, 16.96055615477631 52.381116782555, 16.96112080413749 52.38065503823655, 16.96177753819805 52.38024115652412, 16.96251557325328 52.37988193191042, 16.96332279183457 52.37958326145539, 16.96418594160943 52.37935004804814, 16.96509085284212 52.37918611998474, 16.96602267085378 52.37909416817713, 16.96696609967821 52.37907570201956, 16.96790565292963 52.37913102463395, 16.96882590778213 52.37925922789864, 16.96971175791039 52.37945820734176, 16.97054866125828 52.37972469665599, 16.97132287858505 52.38005432127038, 16.97202169888739 52.38044167010379, 16.97263364800746 52.38088038432674, 16.97314867700868 52.3813632616798, 16.9735583272278 52.38188237464187, 16.97385586929023 52.38242920051414, 16.97403641379762 52.3829947612891, 16.97409699185794 52.38356977101309))",6,3.0,1.0,1.0,1.0,0.0,0.0,9420.666666666666,1141.3333333333333,7105.666666666667,1173.6666666666667,4476.0,4944.666666666667,594.3333333333334,3376.6666666666665,505.0,547.0,3729.0,668.6666666666666,111.05892091333334,8.0,0.0,1.0,1.0,12.0,7.0,47.0,271.0,87.0,0.0
1726,inpost,1728,POINT (16.96734 52.38358),"POLYGON ((16.97470699352657 52.38357977101302, 16.9746466057744 52.38415478822606, 16.97446623909897 52.38472037097831, 16.97416885075829 52.38526723187856, 16.97375932009242 52.38578639062813, 16.97324436865139 52.38626932153322, 16.97263245001951 52.38670809356987, 16.97193361113233 52.38709550069708, 16.97115932735556 52.3874251802723, 16.97032231403045 52.38769171761942, 16.96943631758209 52.38789073502566, 16.96851588962762 52.38801896370048, 16.96757614780479 52.38807429750997, 16.96663252726361 52.38805582760017, 16.96570052691962 52.38796385733843, 16.96479545465508 52.3877998973261, 16.96393217567197 52.38756664056491, 16.96312486814797 52.38726791818673, 16.9623867902244 52.38690863647695, 16.96173006216571 52.38649469623022, 16.96116546727671 52.38603289576795, 16.9607022748511 52.38553081921637, 16.96034808805749 52.38499671188529, 16.96010871925529 52.38443934480017, 16.95998809477691 52.38386787061685, 16.9599881907256 52.38329167328917, 16.96010900082532 52.38272021396097, 16.96034853683129 52.38216287561444, 16.96070286147425 52.38162880902559, 16.96116615337804 52.38112678255494, 16.96173080286713 52.38066503823651, 16.96238753707645 52.38025115652409, 16.96312557229884 52.37989193191039, 16.96393279106295 52.37959326145537, 16.96479594103328 52.37936004804813, 16.96570085247092 52.37919611998473, 16.9666326706936 52.37910416817713, 16.96757609973168 52.37908570201955, 16.96851565319588 52.37914102463395, 16.96943590825679 52.37926922789863, 16.97032175858566 52.37946820734175, 16.97115866212309 52.37973469665597, 16.97193287962522 52.38006432127034, 16.97263170008583 52.38045167010375, 16.97324364934452 52.3808903843267, 16.9737586784624 52.38137326167973, 16.97416832877433 52.38189237464181, 16.97446587090418 52.38243920051407, 16.9746464154525 52.38300476128903, 16.97470699352657 52.38357977101302))",5,3.0,1.0,1.0,1.0,0.0,0.0,9420.666666666666,1141.3333333333333,7105.666666666667,1173.6666666666667,4476.0,4944.666666666667,594.3333333333334,3376.6666666666665,505.0,547.0,3729.0,668.6666666666666,111.05892091333334,8.0,0.0,1.0,1.0,11.0,7.0,48.0,264.0,87.0,0.0
1731,inpost,18104,POINT (16.9222 52.38415),"POLYGON ((16.92956708864029 52.38414977100831, 16.92950670011042 52.38472478822143, 16.92932633110814 52.38529037097391, 16.92902893892953 52.38583723187451, 16.92861940297752 52.38635639062456, 16.92810444488886 52.38683932153018, 16.92749251835694 52.38727809356745, 16.92679367044701 52.38766550069523, 16.92601937667294 52.38799518027103, 16.92518235254019 52.38826171761864, 16.92429634465142 52.38846073502528, 16.92337590481172 52.38858896370036, 16.92243615085414 52.38864429750997, 16.9214925181281 52.38862582760012, 16.92056050574937 52.3885338573382, 16.91965542179798 52.38836989732554, 16.91879213166793 52.38813664056391, 16.91798481372004 52.38783791818518, 16.91724672626686 52.38747863647483, 16.91658998972935 52.38706469622748, 16.91602538755155 52.38660289576465, 16.91556218914678 52.38610081921254, 16.91520799778176 52.38556671188105, 16.91496862589084 52.38500934479564, 16.91484799985702 52.38443787061215, 16.91484809580891 52.38386167328448, 16.9149689074703 52.38329021395644, 16.91520844657059 52.38273287561019, 16.91556277578958 52.38219880902178, 16.91602607367586 52.38169678255164, 16.91659073045558 52.38123503823378, 16.91724747314392 52.38082115652196, 16.91798551789448 52.38046193190885, 16.91879274707952 52.38016326145436, 16.91965590819247 52.37993004804757, 16.92056083131158 52.37976611998451, 16.92149266156289 52.37967416817708, 16.92243610277941 52.37965570201956, 16.92337566837206 52.37971102463383, 16.92429593531241 52.37983922789825, 16.92518179707681 52.38003820734099, 16.9260187114182 52.38030469665471, 16.9267929389154 52.38063432126852, 16.92749176839815 52.38102167010132, 16.9281037255579 52.38146038432367, 16.92861876132602 52.38194326167616, 16.92902841692809 52.38246237463777, 16.92932596290103 52.38300920050966, 16.92950650978215 52.38357476128439, 16.92956708864029 52.38414977100831))",2,2.0,4.0,0.0,2.0,0.0,0.0,5073.0,594.3333333333334,3656.0,822.6666666666666,2287.3333333333335,2785.6666666666665,294.6666666666667,1725.0,267.6666666666667,299.6666666666667,1931.0,555.0,121.30722982666667,36.0,0.0,1.0,2.0,1.0,11.0,47.0,23.0,54.0,0.0
1733,inpost,34226,POINT (16.91585 52.38422),"POLYGON ((16.92321710032114 52.38421977100773, 16.92315671169576 52.38479478822085, 16.92297634240773 52.38536037097336, 16.92267894975778 52.38590723187401, 16.92226941315658 52.38642639062411, 16.92175445425154 52.38690932152981, 16.92114252674942 52.38734809356714, 16.92044367773141 52.38773550069501, 16.91966938272958 52.38806518027086, 16.91883235726955 52.38833171761854, 16.91794634797579 52.38853073502522, 16.91702590667647 52.38865896370035, 16.91608615122863 52.38871429750996, 16.91514251700617 52.38869582760012, 16.91421050314947 52.38860385733817, 16.91330541776282 52.38843989732546, 16.91244212626382 52.38820664056377, 16.91163480703578 52.38790791818499, 16.91089671841228 52.38754863647456, 16.91023998083349 52.38713469622714, 16.90967537776056 52.38667289576423, 16.90921217862149 52.38617081921208, 16.90885798669506 52.38563671188053, 16.90861861442481 52.38507934479507, 16.90849798819997 52.38450787061158, 16.90849808415226 52.3839316732839, 16.90861889600543 52.38336021395587, 16.90885843548573 52.38280287560966, 16.9092127652667 52.3822688090213, 16.90967606388769 52.38176678255123, 16.91024072156277 52.38130503823344, 16.9108974652924 52.3808911565217, 16.91163551121312 52.38053193190866, 16.91244274167794 52.38023326145424, 16.91330590415932 52.3800000480475, 16.91421082871301 52.37983611998447, 16.91514266044156 52.37974416817707, 16.91608610315371 52.37972570201955, 16.91702567023584 52.3797810246338, 16.91794593863509 52.3799092278982, 16.91883180180388 52.38010820734089, 16.91966871747209 52.38037469665455, 16.92044294619679 52.38070432126828, 16.92114177678754 52.38109167010101, 16.92175373491761 52.38153038432329, 16.92226877150244 52.38201326167572, 16.92267842775419 52.38253237463726, 16.92297597419909 52.38307920050911, 16.92315652136671 52.38364476128382, 16.92321710032114 52.38421977100773))",5,7.0,10.0,1.0,3.0,0.0,0.0,5591.75,715.5,4160.25,716.0,2589.75,3002.0,364.0,1997.0,228.75,351.5,2163.25,487.25,112.5557261375,49.0,0.0,0.0,1.0,3.0,51.0,32.0,47.0,95.0,0.0
1737,inpost,25796,POINT (16.88573 52.36008),"POLYGON ((16.89309307494258 52.36007977120717, 16.89303271923066 52.36065478841704, 16.89285244841886 52.36122037115997, 16.8925552181971 52.36176723204538, 16.89214590531433 52.36228639077554, 16.89163122774865 52.36276932165791, 16.89101963458996 52.36320809367007, 16.89032116743059 52.36359550077255, 16.88954729553186 52.36392518032446, 16.88871072746976 52.36419171765122, 16.88782520235449 52.36439073504136, 16.88690526405894 52.36451896370542, 16.88596602217483 52.36457429751016, 16.88502290363684 52.36455582760195, 16.88409139911116 52.36446385734803, 16.88318680833256 52.36429989734926, 16.88232398859161 52.36406664060645, 16.88151711052087 52.36376791825028, 16.88077942520707 52.36340863656471, 16.88012304646656 52.36299469634279, 16.87955875186858 52.36253289590434, 16.87909580577789 52.36203081937398, 16.87874180732167 52.36149671206017, 16.87850256577148 52.36093934498723, 16.87838200537593 52.3603678708102, 16.87838210119227 52.35979167348252, 16.87850284695313 52.35922021414801, 16.87874225547646 52.35866287578929, 16.8790963915919 52.35812880918319, 16.87955943702355 52.35762678269129, 16.88012378614631 52.35716503834905, 16.88078017102896 52.35675115661183, 16.88151781370048 52.35639193197392, 16.88232460313376 52.3560932614969, 16.88318729403989 52.35586004807128, 16.88409172421341 52.35569611999433, 16.88502304686899 52.35560416817891, 16.88596597416802 52.35558570201975, 16.88690502795331 52.35564102463889, 16.88782479359378 52.35576922791434, 16.88871017279112 52.35596820737356, 16.88954663121697 52.35623469670813, 16.89032043693246 52.3565643213458, 16.89101888569068 52.35695167020391, 16.89163050943394 52.35739038445137, 16.89214526456934 52.35787326182712, 16.89255469693313 52.3583923748086, 16.89285208073193 52.35893920069572, 16.89303252917128 52.35950476147999, 16.89309307494258 52.36007977120717))",2,3.0,1.0,0.0,0.0,1.0,1.0,2677.25,378.75,1928.5,370.0,1264.25,1413.0,194.5,927.5,142.25,184.25,1001.0,227.75,109.8875379125,20.0,0.0,0.0,0.0,3.0,0.0,6.0,10.0,34.0,0.0
1740,inpost,9379,POINT (16.90322 52.36281),"POLYGON ((16.91058352988771 52.36280977118463, 16.91052317045594 52.36338478839487, 16.91034288851442 52.36395037113888, 16.91004563993516 52.36449723202601, 16.9096363017679 52.36501639075843, 16.90912159240547 52.36549932164345, 16.90850996145954 52.36593809365845, 16.90781145114281 52.36632550076379, 16.9070375314253 52.36665518031842, 16.90620091166845 52.36692171764754, 16.90531533183171 52.36712073503954, 16.90439533668706 52.36724896370485, 16.90345603676039 52.36730429751014, 16.90251285994015 52.36728582760175, 16.90158129785028 52.36719385734693, 16.90067665117147 52.36702989734657, 16.89981377811279 52.36679664060163, 16.89900685018281 52.36649791824291, 16.89826911928726 52.36613863655453, 16.89761269999113 52.36572469632973, 16.89704837052956 52.3652628958885, 16.89658539583953 52.36476081935569, 16.89623137551746 52.36422671203987, 16.89599211919339 52.36366934496552, 16.89587155135785 52.36309787078775, 16.89587164718956 52.36252167346007, 16.89599240042012 52.36195021412631, 16.8962318237441 52.36139287576901, 16.89658598174746 52.36085880916489, 16.89704905579437 52.36035678267547, 16.89761343978947 52.35989503833599, 16.89826986522872 52.35948115660164, 16.89900755347515 52.35912193196655, 16.89981439275347 52.35882326149208, 16.90067713695667 52.3585900480686, 16.90158162300466 52.35842611999323, 16.90251300319527 52.35833416817871, 16.90345598874589 52.35831570201974, 16.90439510054359 52.35837102463832, 16.90531492300546 52.35849922791252, 16.90620035690088 52.35869820736987, 16.9070368670039 52.35896469670208, 16.90781072052757 52.35929432133705, 16.9085092124402 52.35968167019229, 16.90912087397559 52.36012038443689, 16.90963566092018 52.36060326181001, 16.91004511858761 52.36112237478924, 16.91034252076855 52.36166920067463, 16.91052298036609 52.36223476145782, 16.91058352988771 52.36280977118463))",3,5.0,4.0,1.0,0.0,0.0,0.0,6197.666666666667,731.3333333333334,4239.333333333333,1227.0,2849.3333333333335,3348.3333333333335,377.6666666666667,2047.6666666666667,424.0,353.6666666666667,2191.6666666666665,803.0,116.04522496333334,50.0,0.0,2.0,2.0,12.0,4.0,4.0,41.0,42.0,0.0
1741,inpost,2137,POINT (16.90705 52.36298),"POLYGON ((16.91441355822004 52.36297977118323, 16.91435319855661 52.3635547883935, 16.91417291592198 52.36412037113757, 16.91387566619947 52.36466723202481, 16.91346632645759 52.36518639075737, 16.91295161511497 52.36566932164255, 16.91233998181579 52.36610809365772, 16.91164146881137 52.36649550076326, 16.91086754611589 52.36682518031805, 16.91003092313968 52.36709171764731, 16.90914533989508 52.36729073503944, 16.90822534121008 52.36741896370483, 16.90728603766873 52.36747429751015, 16.90634285721888 52.36745582760174, 16.90541129154412 52.36736385734687, 16.90450664138405 52.36719989734641, 16.90364376500494 52.36696664060134, 16.9028368339699 52.36666791824246, 16.90209910023569 52.3663086365539, 16.9014426784139 52.36589469632892, 16.90087834678115 52.36543289588753, 16.90041537031006 52.36493081935455, 16.90006134862626 52.36439671203861, 16.89982209138213 52.36383934496416, 16.89970152308326 52.36326787078637, 16.89970161891592 52.36269167345868, 16.89982237261167 52.36212021412496, 16.90006179685738 52.36156287576774, 16.90041595622383 52.36102880916376, 16.9008790320528 52.36052678267449, 16.90144341821963 52.36006503833518, 16.9020998461846 52.35965115660102, 16.90283753726927 52.3592919319661, 16.90364437965176 52.35899326149178, 16.9045071271741 52.35876004806844, 16.90541161670174 52.35859611999317, 16.90634300047543 52.35850416817869, 16.90728598965375 52.35848570201973, 16.90822510506424 52.35854102463828, 16.90914493106475 52.35866922791241, 16.91003036836657 52.35886820736965, 16.91086688168786 52.35913469670171, 16.91164073818884 52.3594643213365, 16.91233923278898 52.35985167019157, 16.91295089667792 52.360290384436, 16.91346568560347 52.36077326180895, 16.91387514484672 52.36129237478804, 16.91417254817243 52.36183920067332, 16.91435300846486 52.36240476145645, 16.91441355822004 52.36297977118323))",3,5.0,4.0,1.0,0.0,0.0,0.0,3984.75,461.25,2676.75,846.75,1816.0,2168.75,244.5,1286.75,284.5,217.0,1390.0,561.75,120.74793489250001,60.0,0.0,2.0,3.0,15.0,2.0,10.0,44.0,46.0,0.0
1744,inpost,18114,POINT (16.88337 52.36383),"POLYGON ((16.89073369988593 52.36382977117621, 16.89067333906417 52.36440478838659, 16.89049305296384 52.36497037113101, 16.89019579752497 52.36551723201879, 16.88978644990973 52.36603639075203, 16.88927172866588 52.36651932163803, 16.88866008360009 52.36695809365411, 16.88796155715685 52.36734550076052, 16.88718761957102 52.36767518031616, 16.88635098049752 52.36794171764617, 16.88546538021314 52.36814073503887, 16.88454536382584 52.36826896370464, 16.88360604221054 52.36832429751015, 16.88266284361212 52.36830582760168, 16.88173126001238 52.36821385734651, 16.88082659244548 52.36804989734557, 16.8799636994637 52.36781664059984, 16.87915675290293 52.36751791824016, 16.87841900497497 52.36715863655073, 16.87776257052452 52.36674469632485, 16.87719822803555 52.36628289588259, 16.87673524265888 52.36578081934886, 16.87638121416625 52.3652467120323, 16.87614195232166 52.36468934495741, 16.87602138170605 52.36411787077937, 16.87602147754349 52.36354167345169, 16.87614223356524 52.36297021411819, 16.87638166241974 52.36241287576142, 16.87673582860191 52.36187880915806, 16.87719891334141 52.36137678266956, 16.87776331036718 52.36091503833111, 16.87841975096111 52.36050115659784, 16.8791574562374 52.3601419319638, 16.8799643141412 52.35984326149028, 16.88082707825978 52.3596100480676, 16.88173158518623 52.35944611999282, 16.88266298687581 52.35935416817864, 16.88360599419316 52.35933570201973, 16.88454512766821 52.35939102463812, 16.8854649713624 52.35951922791185, 16.88635042569672 52.35971820736849, 16.88718695510982 52.35998469669983, 16.88796082649785 52.36031432133378, 16.88865933453588 52.36070167018795, 16.88927101019297 52.3611403844315, 16.88978580902362 52.36162326180363, 16.8901952761462 52.362142374782, 16.89049268519594 52.36268920066676, 16.89067314896293 52.36325476144955, 16.89073369988593 52.36382977117621))",3,0.0,0.0,0.0,0.0,1.0,1.0,3504.5,457.5,2492.75,554.25,1668.5,1836.0,234.5,1210.0,224.0,223.0,1282.75,330.25,109.708864825,0.0,0.0,0.0,1.0,3.0,0.0,12.0,11.0,19.0,0.0
1751,inpost,17452,POINT (16.90478 52.36652),"POLYGON ((16.9121441482634 52.366519771154, 16.91208378377548 52.36709478836473, 16.91190348670612 52.36766037111022, 16.91160621317475 52.36820723199969, 16.91119684064003 52.36872639073517, 16.91068208805845 52.36920932162377, 16.91007040575094 52.36964809364264, 16.90937183677336 52.37003550075188, 16.90859785205907 52.37036518031019, 16.90776116203709 52.37063171764252, 16.9068755078212 52.37083073503707, 16.90595543540549 52.37095896370408, 16.90501605658554 52.37101429751011, 16.90407280054623 52.37099582760148, 16.90314116021331 52.37090385734541, 16.90223643755318 52.37073989734292, 16.90137349202338 52.37050664059509, 16.90056649632313 52.37020791823289, 16.89982870347145 52.36984863654069, 16.89917222905084 52.36943469631196, 16.89860785220158 52.36897289586698, 16.89814483863844 52.36847081933082, 16.89779078859562 52.36793671201228, 16.89755151219043 52.367379344936, 16.89743093424224 52.36680787075724, 16.89743103009483 52.36623167342956, 16.89755179347843 52.3656602140968, 16.89779123691993 52.36510287574141, 16.89814542467404 52.36456880914003, 16.89860853761571 52.36406678265396, 16.89917296901039 52.36360503831823, 16.89982944957545 52.3631911565878, 16.90056719976873 52.36283193195653, 16.90137410679799 52.36253326148553, 16.90223692344423 52.36230004806495, 16.90314148543854 52.36213611999173, 16.90407294383256 52.36204416817843, 16.90501600856057 52.36202570201971, 16.90595519921055 52.36208102463755, 16.90687509890586 52.36220922791005, 16.90776060714862 52.36240820736486, 16.90859718749288 52.36267469669386, 16.90937110599891 52.36300432132514, 16.91006965656838 52.36339167017648, 16.91068136947203 52.36383038441723, 16.91119619965267 52.36431326178676, 16.9116056917136 52.36483237476293, 16.91190311888011 52.36537920064596, 16.91208359364421 52.36594476142769, 16.9121441482634 52.366519771154))",4,7.0,5.0,2.0,0.0,0.0,0.0,3984.75,461.25,2676.75,846.75,1816.0,2168.75,244.5,1286.75,284.5,217.0,1390.0,561.75,120.74793489250001,96.0,0.0,2.0,0.0,13.0,6.0,23.0,50.0,64.0,0.0
1754,inpost,33313,POINT (16.895709 52.366844),"POLYGON ((16.90307320227349 52.36684377115131, 16.90301283734397 52.36741878836209, 16.90283253895331 52.36798437110771, 16.90253526324257 52.36853123199739, 16.90212588770614 52.36905039073314, 16.90161113134972 52.36953332162204, 16.90099944455618 52.36997209364125, 16.90030087045506 52.37035950075085, 16.89952688006382 52.37068918030946, 16.89869018390475 52.37095571764208, 16.89780452319245 52.37115473503685, 16.89688444402774 52.37128296370401, 16.8959450583171 52.37133829751011, 16.89500179535866 52.37131982760144, 16.89407014819184 52.37122785734527, 16.89316541889535 52.37106389734259, 16.89230246703579 52.37083064059451, 16.89149546541637 52.370531918232, 16.89075766715332 52.37017263653947, 16.89010118791803 52.36975869631041, 16.88953680692984 52.36929689586511, 16.88907378997145 52.36879481932865, 16.88871973733276 52.36826071200986, 16.88848045917365 52.36770334493342, 16.8883598803422 52.36713187075458, 16.88835997619661 52.36655567342689, 16.88848074046701 52.3659842140942, 16.8887201856656 52.365426875739, 16.8890743760182 52.36489280913785, 16.88953749235701 52.36439078265207, 16.89010192789166 52.36392903831668, 16.89075841327152 52.36351515658659, 16.89149616887534 52.36315593195566, 16.8923030818221 52.36285726148495, 16.89316590479566 52.36262404806464, 16.89407047342325 52.36246011999159, 16.89500193864771 52.36236816817841, 16.89594501029122 52.36234970201971, 16.89688420782831 52.36240502463748, 16.89780411426934 52.36253322790984, 16.89868962900573 52.36273220736442, 16.899526215485 52.36299869669313, 16.9003001396667 52.3633283213241, 16.90099869535937 52.3637156701751, 16.90161041274962 52.36415438441551, 16.90212524670658 52.36463726178473, 16.90253474177151 52.36515637476062, 16.9028321711203 52.36570320064346, 16.90301264720907 52.36626876142506, 16.90307320227349 52.36684377115131))",2,2.0,2.0,0.0,1.0,0.0,0.0,5867.25,713.75,4065.5,1088.0,2720.25,3147.0,370.0,1964.5,385.75,343.75,2101.0,702.25,114.284240195,17.0,0.0,1.0,1.0,5.0,4.0,11.0,6.0,39.0,0.0
1755,inpost,33628,POINT (16.88732 52.36757),"POLYGON ((16.89468432329985 52.36756977114532, 16.89462395738075 52.3681447883562, 16.89444365602932 52.3687103711021, 16.89414637543505 52.36925723199224, 16.89373699317234 52.36977639072858, 16.89322222835721 52.37025932161821, 16.89261053151136 52.37069809363815, 16.89191194592934 52.37108550074851, 16.89113794281716 52.37141518030786, 16.89030123290604 52.37168171764111, 16.88941555763651 52.37188073503638, 16.88849546334858 52.37200896370386, 16.88755606219722 52.37206429751011, 16.88661278373429 52.3720458276014, 16.88568112125401 52.37195385734499, 16.88477637708672 52.37178989734189, 16.88391341104336 52.37155664059322, 16.88310639616018 52.37125791823005, 16.88236858577128 52.37089863653677, 16.88171209574723 52.37048469630693, 16.88114770548447 52.37002289586088, 16.88068468091798 52.36952081932377, 16.88033062246244 52.36898671200446, 16.88009134037312 52.36842934492765, 16.87997075956247 52.36785787074861, 16.87997085542096 52.36728167342092, 16.88009162167848 52.36671021408844, 16.88033107081441 52.3661528757336, 16.88068526698972 52.36561880913299, 16.88114839094088 52.36511678264787, 16.88171283575241 52.36465503831321, 16.8823693319213 52.36424115658389, 16.88310709964915 52.36388193195369, 16.88391402585589 52.36358326148368, 16.88477686300774 52.36335004806392, 16.88568144649929 52.3631861199913, 16.88661292702945 52.36309416817835, 16.88755601416929 52.36307570201971, 16.88849522713908 52.36313102463732, 16.88941514869596 52.36325922790935, 16.89030067798336 52.36345820736344, 16.89113727821 52.36372469669153, 16.89191121510983 52.36405432132177, 16.89260978228261 52.36444167017202, 16.89322150972647 52.36488038441166, 16.89373635214544 52.36536326178017, 16.89414585394175 52.36588237475547, 16.89444328818063 52.36642920063786, 16.89462376723775 52.36699476141916, 16.89468432329985 52.36756977114532))",2,1.0,1.0,0.0,1.0,0.0,0.0,3504.5,457.5,2492.75,554.25,1668.5,1836.0,234.5,1210.0,224.0,223.0,1282.75,330.25,109.708864825,0.0,0.0,0.0,1.0,4.0,0.0,17.0,3.0,30.0,0.0
1760,inpost,9966,POINT (16.84585 52.36865),"POLYGON ((16.8532145033486 52.3686497711364, 16.85315413595733 52.36922478834743, 16.85297383020122 52.36979037109376, 16.85267654234179 52.37033723198457, 16.85226715007251 52.37085639072181, 16.85175237267353 52.37133932161247, 16.85114066087303 52.37177809363356, 16.85044205821108 52.37216550074505, 16.84966803617418 52.37249518030546, 16.84883130580437 52.37276171763964, 16.84794560887831 52.37296073503565, 16.84702549209183 52.37308896370363, 16.84608606796958 52.37314429751011, 16.84514276644091 52.37312582760131, 16.84421108117907 52.37303385734455, 16.84330631488875 52.37286989734082, 16.84244332774441 52.37263664059132, 16.84163629312896 52.37233791822713, 16.84089846470067 52.37197863653274, 16.84024195862636 52.37156469630176, 16.83967755456601 52.37110289585463, 16.83921451868106 52.37060081931654, 16.83886045157191 52.37006671199643, 16.83862116363569 52.36950934491905, 16.8385005798806 52.36893787073972, 16.83850067574518 52.36836167341205, 16.8386214449589 52.36779021407984, 16.83886089995232 52.36723287572556, 16.83921510478998 52.36669880912575, 16.83967824006589 52.36619678264161, 16.84024269867848 52.36573503830804, 16.84089921089802 52.36532115657985, 16.84163699666256 52.36496193195077, 16.84244394259593 52.36466326148177, 16.8433068008406 52.36443004806286, 16.84421140644498 52.36426611999085, 16.84514290974517 52.36417416817827, 16.84608601993861 52.36415570201969, 16.84702525586734 52.3642110246371, 16.84794519991183 52.36433922790863, 16.8488307508465 52.36453820736198, 16.84966737152485 52.36480469668913, 16.85044132734521 52.36513432131831, 16.85113991159675 52.36552167016741, 16.8517516539972 52.36596038440593, 16.85226650900496 52.3664432617734, 16.85267602081541 52.36696237474781, 16.8529734623292 52.36750920062951, 16.85315394580228 52.36807476141038, 16.8532145033486 52.3686497711364))",1,2.0,1.0,0.0,0.0,0.0,0.0,604.6666666666666,92.66666666666667,435.3333333333333,76.66666666666667,290.3333333333333,314.3333333333333,46.0,218.33333333333334,26.0,46.666666666666664,217.0,50.666666666666664,108.13731677,16.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,11.0,0.0
