grid_index,geometry,dhl,dpd,fedex,inpost,poczta,ruch,ups,tot,tot_0_14,tot_15_64,tot_65__,tot_male,tot_fem,male_0_14,male_15_64,male_65__,fem_0_14,fem_15_64,fem_65__,fem_ratio,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
62220,"POLYGON ((16.86022366681151 52.41353988200721, 16.84558274032785 52.41438506347613, 16.84697004491803 52.42332592604649, 16.86161389258456 52.42248054910885, 16.86022366681151 52.41353988200721))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,290,27,208,55,144,146,15,102,27,12,106,28,101.38888888,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
62233,"POLYGON ((16.85189674383837 52.35989520622524, 16.83727332190841 52.36073921600631, 16.83865651159998 52.36968027060772, 16.85328284720201 52.36883606617338, 16.85189674383837 52.35989520622524))",1.0,1.0,0.0,1.0,2.0,0.0,0.0,677,107,476,94,324,353,49,246,29,58,230,65,108.95061728,16.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,13.0,0.0
62247,"POLYGON ((16.86439641280584 52.44036178803352, 16.84974671528802 52.44120755714911, 16.85113608363772 52.45014832476952, 16.8657887083125 52.4493023598164, 16.86439641280584 52.44036178803352))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,14,36,0,22,30,5,17,0,9,19,3,136.36363636,25.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0
62275,"POLYGON ((16.86857536835344 52.46718340784322, 16.85391688632463 52.46802976489378, 16.85530832172006 52.47697043735758, 16.86996973541912 52.47612388407351, 16.86857536835344 52.46718340784322))",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1665,358,1160,147,818,847,193,561,64,165,599,83,103.54523227,11.0,0.0,1.0,8.0,3.0,6.0,2.0,20.0,40.0,0.0
62348,"POLYGON ((16.8657887083125 52.4493023598164, 16.85113608363772 52.45014832476952, 16.85252614050279 52.45908906009197, 16.86718169236671 52.45824289914286, 16.8657887083125 52.4493023598164))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,851,159,628,64,408,443,78,304,26,81,324,38,108.57843137,99.0,0.0,0.0,6.0,0.0,0.0,8.0,5.0,25.0,0.0
62362,"POLYGON ((16.86718169236671 52.45824289914286, 16.85252614050279 52.45908906009197, 16.85391688632463 52.46802976489378, 16.86857536835344 52.46718340784322, 16.86718169236671 52.45824289914286))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,95,10,73,12,42,53,5,34,3,5,39,9,126.19047619,7.0,0.0,0.0,7.0,0.0,24.0,7.0,2.0,11.0,0.0
62388,"POLYGON ((16.85883412747211 52.40459918252927, 16.84419612214202 52.40544416868766, 16.84558274032785 52.41438506347613, 16.86022366681151 52.41353988200721, 16.85883412747211 52.40459918252927))",1.0,0.0,0.0,1.0,0.0,0.0,1.0,820,107,636,77,395,425,56,303,36,51,333,41,107.5949367,238.0,0.0,0.0,4.0,1.0,0.0,14.0,11.0,51.0,0.0
62396,"POLYGON ((16.85051132517619 52.35095431494582, 16.83589081546869 52.35179812930608, 16.83727332190841 52.36073921600631, 16.85189674383837 52.35989520622524, 16.85051132517619 52.35095431494582))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,8,0,6,1,4,4,3,3,0,0,3,3,100.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,44.0,41.0,0.0
62437,"POLYGON ((16.85328284720201 52.36883606617338, 16.83865651159998 52.36968027060772, 16.84004038653573 52.37862129311728, 16.85466963734765 52.37777689299967, 16.85328284720201 52.36883606617338))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,55,367,66,236,252,23,187,26,32,180,40,106.77966101,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0
62438,"POLYGON ((16.85466963734765 52.37777689299967, 16.84004038653573 52.37862129311728, 16.84142494724095 52.38756228351516, 16.8560571147144 52.3867176884815, 16.85466963734765 52.37777689299967))",1.0,0.0,0.0,3.0,1.0,0.0,0.0,1886,256,1380,250,889,997,119,674,96,137,706,154,112.14848143,0.0,0.0,1.0,0.0,1.0,7.0,9.0,3.0,22.0,0.0
62482,"POLYGON ((16.8560571147144 52.3867176884815, 16.84142494724095 52.38756228351516, 16.84281019130326 52.39650324172781, 16.85744527693449 52.39565845164692, 16.8560571147144 52.3867176884815))",3.0,1.0,0.0,1.0,4.0,1.0,0.0,2254,331,1723,200,1026,1228,171,784,71,160,939,129,119.68810916,0.0,0.0,1.0,8.0,10.0,11.0,28.0,51.0,78.0,0.0
62509,"POLYGON ((16.84912659077829 52.34201339055764, 16.83450899175742 52.34285701052679, 16.83589081546869 52.35179812930608, 16.85051132517619 52.35095431494582, 16.84912659077829 52.34201339055764))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,121,457,55,311,322,68,222,21,53,235,34,103.53697749,116.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0
62537,"POLYGON ((16.86300480821528 52.43142118476605, 16.84835803639562 52.43226675727747, 16.84974671528802 52.44120755714911, 16.86439641280584 52.44036178803352, 16.86300480821528 52.43142118476605))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,32,191,30,126,127,19,97,10,13,94,20,100.79365079,4.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,5.0,0.0
62726,"POLYGON ((16.86513132080326 52.35010870340676, 16.85051132517619 52.35095431494582, 16.85189674383837 52.35989520622524, 16.86651965118897 52.3590493995986, 16.86513132080326 52.35010870340676))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,891,131,649,111,438,453,70,322,46,61,327,65,103.42465753,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,32.0,0.0
62740,"POLYGON ((16.87068876624019 52.38587129490469, 16.8560571147144 52.3867176884815, 16.85744527693449 52.39565845164692, 16.87207984763032 52.39481186248305, 16.87068876624019 52.38587129490469))",2.0,0.0,0.0,6.0,5.0,1.0,0.0,10237,1179,7126,1932,4741,5496,622,3383,736,557,3743,1196,115.92491035,2.0,0.0,1.0,1.0,10.0,2.0,7.0,43.0,61.0,0.0
62754,"POLYGON ((16.88183672747116 52.457394936965, 16.86718169236671 52.45824289914286, 16.86857536835344 52.46718340784322, 16.88323333169166 52.46633524896953, 16.88183672747116 52.457394936965))",0.0,0.0,0.0,1.0,1.0,0.0,0.0,2040,282,1515,243,981,1059,151,721,109,131,794,134,107.95107033,2.0,0.0,0.0,4.0,2.0,24.0,15.0,15.0,33.0,0.0
62767,"POLYGON ((16.88044081378855 52.4484545932506, 16.8657887083125 52.4493023598164, 16.86718169236671 52.45824289914286, 16.88183672747116 52.457394936965, 16.88044081378855 52.4484545932506))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893,348,1389,156,910,983,186,651,73,162,738,83,108.02197802,198.0,0.0,0.0,7.0,1.0,8.0,15.0,4.0,34.0,0.0
62819,"POLYGON ((16.87486407593203 52.41269290119431, 16.86022366681151 52.41353988200721, 16.86161389258456 52.42248054910885, 16.87625722536977 52.42163337231351, 16.87486407593203 52.41269290119431))",1.0,0.0,0.0,0.0,1.0,0.0,0.0,2519,295,1885,339,1207,1312,138,920,149,157,965,190,108.69925434,4.0,0.0,0.0,1.0,10.0,3.0,16.0,20.0,41.0,0.0
62846,"POLYGON ((16.86790866928067 52.36799006345568, 16.85328284720201 52.36883606617338, 16.85466963734765 52.37777689299967, 16.86929837409343 52.37693069583017, 16.86790866928067 52.36799006345568))",1.0,1.0,0.0,0.0,0.0,1.0,0.0,543,42,427,74,278,265,24,222,32,18,205,42,95.323741,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,22.0,0.0
62912,"POLYGON ((16.86929837409343 52.37693069583017, 16.85466963734765 52.37777689299967, 16.8560571147144 52.3867176884815, 16.87068876624019 52.38587129490469, 16.86929837409343 52.37693069583017))",0.0,0.0,0.0,1.0,0.0,1.0,0.0,5650,650,4046,954,2580,3070,322,1891,367,328,2155,587,118.99224806,3.0,0.0,1.0,0.0,5.0,16.0,0.0,56.0,29.0,0.0
62913,"POLYGON ((16.87207984763032 52.39481186248305, 16.85744527693449 52.39565845164692, 16.85883412747211 52.40459918252927, 16.87347161736605 52.40375239762006, 16.87207984763032 52.39481186248305))",7.0,0.0,0.0,3.0,5.0,0.0,0.0,3791,403,2541,847,1676,2115,194,1181,301,209,1360,546,126.19331742,33.0,0.0,3.0,0.0,15.0,2.0,27.0,104.0,108.0,0.0
62972,"POLYGON ((16.87625722536977 52.42163337231351, 16.86161389258456 52.42248054910885, 16.86300480821528 52.43142118476605, 16.87765106473885 52.43057381093107, 16.87625722536977 52.42163337231351))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1296,127,976,193,631,665,57,490,84,70,486,109,105.38827258,12.0,0.0,0.0,7.0,3.0,3.0,5.0,16.0,2.0,0.0
62985,"POLYGON ((16.87904559301171 52.43951421879791, 16.86439641280584 52.44036178803352, 16.8657887083125 52.4493023598164, 16.88044081378855 52.4484545932506, 16.87904559301171 52.43951421879791))",1.0,0.0,0.0,0.0,2.0,1.0,0.0,3964,1003,2762,199,1924,2040,533,1310,81,470,1452,118,106.02910602,318.0,1.0,0.0,4.0,5.0,4.0,23.0,19.0,58.0,0.0
63000,"POLYGON ((16.86374367613 52.34116797487359, 16.84912659077829 52.34201339055764, 16.85051132517619 52.35095431494582, 16.86513132080326 52.35010870340676, 16.86374367613 52.34116797487359))",4.0,0.0,0.0,2.0,5.0,0.0,0.0,3287,577,2433,277,1547,1740,275,1163,109,302,1270,168,112.47575953,181.0,0.0,1.0,1.0,5.0,0.0,0.0,26.0,111.0,0.0
63001,"POLYGON ((16.87347161736605 52.40375239762006, 16.85883412747211 52.40459918252927, 16.86022366681151 52.41353988200721, 16.87486407593203 52.41269290119431, 16.87347161736605 52.40375239762006))",6.0,0.0,1.0,6.0,7.0,1.0,0.0,7996,864,5338,1794,3589,4407,452,2587,550,412,2751,1244,122.79186402,8.0,0.0,0.0,2.0,22.0,0.0,45.0,132.0,149.0,0.0
63060,"POLYGON ((16.86651965118897 52.3590493995986, 16.85189674383837 52.35989520622524, 16.85328284720201 52.36883606617338, 16.86790866928067 52.36799006345568, 16.86651965118897 52.3590493995986))",1.0,0.0,0.0,0.0,1.0,0.0,0.0,353,59,243,51,170,183,26,127,17,33,116,34,107.64705882,3.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,15.0,0.0
63083,"POLYGON ((16.87765106473885 52.43057381093107, 16.86300480821528 52.43142118476605, 16.86439641280584 52.44036178803352, 16.87904559301171 52.43951421879791, 16.87765106473885 52.43057381093107))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
63211,"POLYGON ((16.89649124141175 52.45654517276267, 16.88183672747116 52.457394936965, 16.88323333169166 52.46633524896953, 16.89789077487614 52.46548528752998, 16.89649124141175 52.45654517276267))",2.0,1.0,0.0,4.0,1.0,0.0,0.0,793,104,624,65,394,399,55,311,28,49,313,37,101.26903553,4.0,0.0,0.0,6.0,1.0,19.0,4.0,11.0,20.0,0.0
63225,"POLYGON ((16.90209354171343 52.49230543983487, 16.8874273033236 52.49315599201049, 16.8888266823709 52.50209617710526, 16.90349585455678 52.50124542713559, 16.90209354171343 52.49230543983487))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0
63252,"POLYGON ((16.90069192451521 52.48336542063706, 16.88602861984316 52.48421577607633, 16.8874273033236 52.49315599201049, 16.90209354171343 52.49230543983487, 16.90069192451521 52.48336542063706))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,9,21,1,12,19,3,9,0,6,12,0,158.33333333,3.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0
63267,"POLYGON ((16.88392659536229 52.37608269996623, 16.86929837409343 52.37693069583017, 16.87068876624019 52.38587129490469, 16.88531990321422 52.38502310389151, 16.88392659536229 52.37608269996623))",0.0,1.0,0.0,3.0,4.0,1.0,1.0,2744,382,2005,357,1301,1443,184,998,119,198,1007,238,110.91468101,20.0,0.0,2.0,0.0,3.0,29.0,28.0,26.0,75.0,0.0
63282,"POLYGON ((16.89090004034477 52.42078439489033, 16.87625722536977 52.42163337231351, 16.87765106473885 52.43057381093107, 16.89229680143634 52.42972463767236, 16.89090004034477 52.42078439489033))",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,13.0,1.0,13.0,3.0,3.0,0.0,0.0
63295,"POLYGON ((16.89229680143634 52.42972463767236, 16.87765106473885 52.43057381093107, 16.87904559301171 52.43951421879791, 16.89369425595892 52.43866484782671, 16.89229680143634 52.42972463767236))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,332,33,264,35,167,165,17,134,16,16,130,19,98.8023952,0.0,0.0,0.0,3.0,5.0,8.0,2.0,5.0,9.0,0.0
63362,"POLYGON ((16.88253397478432 52.36714226438034, 16.86790866928067 52.36799006345568, 16.86929837409343 52.37693069583017, 16.88392659536229 52.37608269996623, 16.88253397478432 52.36714226438034))",1.0,0.0,0.0,3.0,1.0,0.0,0.0,3769,490,2594,685,1780,1989,243,1257,280,247,1337,405,111.74157303,11.0,0.0,0.0,0.0,4.0,0.0,21.0,26.0,58.0,0.0
63363,"POLYGON ((16.89789077487614 52.46548528752998, 16.88323333169166 52.46633524896953, 16.8846306284954 52.47527552837171, 16.89929100238538 52.4744253704611, 16.89789077487614 52.46548528752998))",1.0,0.0,0.0,1.0,1.0,0.0,0.0,979,242,685,52,463,516,121,322,20,121,363,32,111.44708423,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,15.0,0.0
63379,"POLYGON ((16.88810859036701 52.40290381321649, 16.87347161736605 52.40375239762006, 16.87486407593203 52.41269290119431, 16.88950396917081 52.41184412034707, 16.88810859036701 52.40290381321649))",6.0,0.0,0.0,1.0,9.0,2.0,0.0,11003,1170,7522,2311,4956,6047,593,3647,716,577,3875,1595,122.01372074,12.0,0.0,0.0,2.0,7.0,2.0,56.0,67.0,98.0,0.0
63380,"POLYGON ((16.89369425595892 52.43866484782671, 16.87904559301171 52.43951421879791, 16.88044081378855 52.4484545932506, 16.89509240293063 52.4476050262056, 16.89369425595892 52.43866484782671))",2.0,0.0,0.0,2.0,2.0,0.0,0.0,764,134,565,65,363,401,67,272,24,67,293,41,110.46831955,120.0,0.0,2.0,1.0,5.0,10.0,6.0,15.0,8.0,0.0
63394,"POLYGON ((16.88114204393248 52.3582017963079, 16.86651965118897 52.3590493995986, 16.86790866928067 52.36799006345568, 16.88253397478432 52.36714226438034, 16.88114204393248 52.3582017963079))",1.0,0.0,1.0,0.0,2.0,0.0,1.0,1546,185,1076,285,746,800,108,521,117,77,555,168,107.23860589,0.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,16.0,0.0
63419,"POLYGON ((16.88671390189111 52.39396347439126, 16.87207984763032 52.39481186248305, 16.87347161736605 52.40375239762006, 16.88810859036701 52.40290381321649, 16.88671390189111 52.39396347439126))",5.0,2.0,0.0,1.0,5.0,1.0,0.0,5051,493,3324,1234,2327,2724,281,1621,425,212,1703,809,117.06059303,22.0,0.0,4.0,8.0,2.0,4.0,16.0,21.0,69.0,0.0
63430,"POLYGON ((16.87975080227899 52.34926129576894, 16.86513132080326 52.35010870340676, 16.86651965118897 52.3590493995986, 16.88114204393248 52.3582017963079, 16.87975080227899 52.34926129576894))",1.0,1.0,0.0,2.0,1.0,1.0,0.0,3894,648,2804,442,1788,2106,323,1304,161,325,1500,281,117.78523489,55.0,0.0,1.0,4.0,13.0,0.0,8.0,75.0,74.0,0.0
63461,"POLYGON ((16.89509240293063 52.4476050262056, 16.88044081378855 52.4484545932506, 16.88183672747116 52.457394936965, 16.89649124141175 52.45654517276267, 16.89509240293063 52.4476050262056))",0.0,1.0,0.0,2.0,1.0,0.0,0.0,2195,312,1595,288,1022,1173,162,738,122,150,857,166,114.77495107,9.0,1.0,1.0,4.0,7.0,0.0,18.0,15.0,26.0,0.0
63527,"POLYGON ((16.88531990321422 52.38502310389151, 16.87068876624019 52.38587129490469, 16.87207984763032 52.39481186248305, 16.88671390189111 52.39396347439126, 16.88531990321422 52.38502310389151))",8.0,1.0,0.0,6.0,9.0,2.0,1.0,9313,983,6137,2193,4194,5119,482,2928,784,501,3209,1409,122.05531711,5.0,0.0,0.0,6.0,8.0,2.0,0.0,39.0,78.0,0.0
63571,"POLYGON ((16.88950396917081 52.41184412034707, 16.87486407593203 52.41269290119431, 16.87625722536977 52.42163337231351, 16.89090004034477 52.42078439489033, 16.88950396917081 52.41184412034707))",4.0,1.0,0.0,4.0,5.0,0.0,0.0,4720,487,3115,1118,2054,2666,244,1464,346,243,1651,772,129.79552093,19.0,1.0,0.0,3.0,6.0,7.0,57.0,54.0,91.0,0.0
63766,"POLYGON ((16.90274504493205 52.40205343037287, 16.88810859036701 52.40290381321649, 16.88950396917081 52.41184412034707, 16.90414334498392 52.41099354051929, 16.90274504493205 52.40205343037287))",11.0,0.0,0.0,2.0,12.0,1.0,0.0,10167,1177,7470,1520,4665,5502,605,3568,492,572,3902,1028,117.94212218,5.0,0.0,0.0,9.0,9.0,14.0,51.0,148.0,115.0,0.0
63767,"POLYGON ((16.90834239858747 52.43781367704678, 16.89369425595892 52.43866484782671, 16.89509240293063 52.4476050262056, 16.90974346982268 52.44675365875854, 16.90834239858747 52.43781367704678))",0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,9,32,8,26,23,4,17,5,5,15,3,88.46153846,0.0,0.0,0.0,4.0,2.0,0.0,1.0,21.0,21.0,0.0
63770,"POLYGON ((16.89929100238538 52.4744253704611, 16.8846306284954 52.47527552837171, 16.88602861984316 52.48421577607633, 16.90069192451521 52.48336542063706, 16.89929100238538 52.4744253704611))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,30,163,9,96,106,21,73,0,9,90,7,110.41666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
63847,"POLYGON ((16.89715876523929 52.36629266735795, 16.88253397478432 52.36714226438034, 16.88392659536229 52.37608269996623, 16.89855429814497 52.37523290643563, 16.89715876523929 52.36629266735795))",1.0,1.0,0.0,5.0,1.0,0.0,0.0,4876,661,3544,671,2333,2543,347,1715,271,314,1829,400,109.00128589,0.0,0.0,0.0,1.0,5.0,0.0,24.0,9.0,59.0,0.0
63848,"POLYGON ((16.89855429814497 52.37523290643563, 16.88392659536229 52.37608269996623, 16.88531990321422 52.38502310389151, 16.89995052275568 52.38417311377322, 16.89855429814497 52.37523290643563))",2.0,0.0,0.0,4.0,3.0,1.0,0.0,2134,262,1644,228,1026,1108,134,819,73,128,825,155,107.99220272,13.0,0.0,0.0,0.0,1.0,22.0,12.0,33.0,54.0,0.0
63872,"POLYGON ((16.90974346982268 52.44675365875854, 16.89509240293063 52.4476050262056, 16.89649124141175 52.45654517276267, 16.91114523705378 52.45569360766935, 16.90974346982268 52.44675365875854))",4.0,0.0,0.0,3.0,3.0,0.0,0.0,2591,378,1984,229,1229,1362,206,925,98,172,1059,131,110.82180634,4.0,0.0,1.0,1.0,12.0,0.0,0.0,15.0,24.0,0.0
63873,"POLYGON ((16.9125476993006 52.46463352463158, 16.89789077487614 52.46548528752998, 16.89929100238538 52.4744253704611, 16.9139508556249 52.47357340959894, 16.9125476993006 52.46463352463158))",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1985,253,1540,192,929,1056,117,735,77,136,805,115,113.67061356,69.0,0.0,0.0,11.0,8.0,7.0,3.0,15.0,16.0,0.0
63901,"POLYGON ((16.89436976815187 52.34841209128855, 16.87975080227899 52.34926129576894, 16.88114204393248 52.3582017963079, 16.89576392208423 52.35735239563554, 16.89436976815187 52.34841209128855))",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1442,188,1077,177,708,734,107,538,63,81,539,114,103.67231638,12.0,0.0,1.0,7.0,2.0,2.0,13.0,34.0,90.0,0.0
63917,"POLYGON ((16.91114523705378 52.45569360766935, 16.89649124141175 52.45654517276267, 16.89789077487614 52.46548528752998, 16.9125476993006 52.46463352463158, 16.91114523705378 52.45569360766935))",3.0,1.0,0.0,6.0,7.0,3.0,2.0,11904,1629,9115,1160,5616,6288,844,4241,531,785,4874,629,111.96581196,10.0,0.0,1.0,8.0,26.0,3.0,0.0,62.0,52.0,0.0
63918,"POLYGON ((16.9139508556249 52.47357340959894, 16.89929100238538 52.4744253704611, 16.90069192451521 52.48336542063706, 16.91535470950368 52.48251326260296, 16.9139508556249 52.47357340959894))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,144,35,102,7,72,72,16,52,4,19,50,3,100.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0
63941,"POLYGON ((16.89576392208423 52.35735239563554, 16.88114204393248 52.3582017963079, 16.88253397478432 52.36714226438034, 16.89715876523929 52.36629266735795, 16.89576392208423 52.35735239563554))",0.0,0.0,0.0,2.0,1.0,0.0,0.0,3827,494,2757,576,1815,2012,240,1347,228,254,1410,348,110.85399449,12.0,0.0,0.0,0.0,4.0,0.0,1.0,9.0,30.0,0.0
63942,"POLYGON ((16.90554233596465 52.41993361789388, 16.89090004034477 52.42078439489033, 16.89229680143634 52.42972463767236, 16.90694201983186 52.42887366340111, 16.90554233596465 52.41993361789388))",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1048,116,743,189,496,552,56,370,70,60,373,119,111.29032258,12.0,0.0,2.0,6.0,1.0,9.0,24.0,34.0,75.0,0.0
63943,"POLYGON ((16.91535470950368 52.48251326260296, 16.90069192451521 52.48336542063706, 16.90209354171343 52.49230543983487, 16.91675925848521 52.49145308447006, 16.91535470950368 52.48251326260296))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,48,273,30,187,164,27,146,14,21,127,16,87.70053475,2.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,7.0,0.0
64026,"POLYGON ((16.89995052275568 52.38417311377322, 16.88531990321422 52.38502310389151, 16.88671390189111 52.39396347439126, 16.90134743817493 52.3931132884257, 16.89995052275568 52.38417311377322))",5.0,2.0,0.0,6.0,7.0,2.0,0.0,13479,1526,9233,2720,6050,7429,759,4359,932,767,4874,1788,122.79338842,27.0,0.0,1.0,3.0,12.0,104.0,11.0,129.0,143.0,0.0
64027,"POLYGON ((16.90134743817493 52.3931132884257, 16.88671390189111 52.39396347439126, 16.88810859036701 52.40290381321649, 16.90274504493205 52.40205343037287, 16.90134743817493 52.3931132884257))",14.0,1.0,0.0,3.0,14.0,1.0,1.0,11624,1435,8437,1752,5384,6240,725,4097,562,710,4340,1190,115.89895988,17.0,0.0,3.0,4.0,18.0,27.0,23.0,94.0,129.0,0.0
64055,"POLYGON ((16.91675925848521 52.49145308447006, 16.90209354171343 52.49230543983487, 16.90349585455678 52.50124542713559, 16.91816450613371 52.50039287343429, 16.91675925848521 52.49145308447006))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,20,4,10,17,0,8,0,3,12,3,170.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
64081,"POLYGON ((16.90414334498392 52.41099354051929, 16.88950396917081 52.41184412034707, 16.89090004034477 52.42078439489033, 16.90554233596465 52.41993361789388, 16.90414334498392 52.41099354051929))",8.0,2.0,0.0,5.0,10.0,1.0,0.0,9877,1234,7384,1259,4532,5345,637,3526,369,597,3858,890,117.93909973,103.0,1.0,0.0,7.0,5.0,31.0,86.0,114.0,102.0,0.0
64082,"POLYGON ((16.90694201983186 52.42887366340111, 16.89229680143634 52.42972463767236, 16.89369425595892 52.43866484782671, 16.90834239858747 52.43781367704678, 16.90694201983186 52.42887366340111))",1.0,0.0,0.0,1.0,2.0,1.0,0.0,2868,348,1946,574,1279,1589,179,912,188,169,1034,386,124.23768569,8.0,0.0,0.0,3.0,2.0,0.0,19.0,21.0,29.0,0.0
64333,"POLYGON ((16.91738098107379 52.4012012483724, 16.90274504493205 52.40205343037287, 16.90414334498392 52.41099354051929, 16.918782200444 52.410141160942, 16.91738098107379 52.4012012483724))",12.0,0.0,0.0,3.0,11.0,1.0,1.0,2919,372,2117,430,1365,1554,201,1021,143,171,1096,287,113.84615384,0.0,1.0,5.0,15.0,9.0,167.0,91.0,193.0,153.0,0.0
64361,"POLYGON ((16.91318148534988 52.37438131547239, 16.89855429814497 52.37523290643563, 16.89995052275568 52.38417311377322, 16.91458062479218 52.38332132563023, 16.91318148534988 52.37438131547239))",1.0,0.0,0.0,2.0,1.0,0.0,0.0,2293,284,1709,300,1133,1160,161,876,96,123,833,204,102.38305383,63.0,0.0,0.0,0.0,1.0,65.0,0.0,22.0,35.0,0.0
64373,"POLYGON ((16.918782200444 52.410141160942, 16.90414334498392 52.41099354051929, 16.90554233596465 52.41993361789388, 16.92018411219828 52.41908104150619, 16.918782200444 52.410141160942))",14.0,2.0,1.0,5.0,15.0,0.0,2.0,9960,1269,7380,1311,4629,5331,646,3542,441,623,3838,870,115.16526247,1.0,1.0,3.0,9.0,6.0,78.0,18.0,220.0,135.0,0.0
64384,"POLYGON ((16.92861018662233 52.47271964773901, 16.9139508556249 52.47357340959894, 16.91535470950368 52.48251326260296, 16.93001697182923 52.48165930210426, 16.92861018662233 52.47271964773901))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,17,3,10,14,3,7,0,3,10,0,140.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
64385,"POLYGON ((16.93142445364507 52.49059892519968, 16.91675925848521 52.49145308447006, 16.91816450613371 52.50039287343429, 16.93283263407753 52.49953851703049, 16.93142445364507 52.49059892519968))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
64413,"POLYGON ((16.91038528117039 52.3565011985832, 16.89576392208423 52.35735239563554, 16.89715876523929 52.36629266735795, 16.91178303763829 52.3654412734162, 16.91038528117039 52.3565011985832))",3.0,0.0,0.0,3.0,4.0,1.0,0.0,6009,698,4098,1213,2799,3210,400,1982,417,298,2116,796,114.68381564,49.0,0.0,2.0,2.0,12.0,4.0,9.0,44.0,42.0,0.0
64414,"POLYGON ((16.92018411219828 52.41908104150619, 16.90554233596465 52.41993361789388, 16.90694201983186 52.42887366340111, 16.92158671833787 52.42802089007051, 16.92018411219828 52.41908104150619))",2.0,0.0,0.0,4.0,3.0,1.0,0.0,8401,947,5612,1842,3801,4600,503,2652,646,444,2960,1196,121.020784,194.0,0.0,2.0,7.0,11.0,19.0,21.0,45.0,115.0,0.0
64467,"POLYGON ((16.90898821688478 52.3475610910196, 16.89436976815187 52.34841209128855, 16.89576392208423 52.35735239563554, 16.91038528117039 52.3565011985832, 16.90898821688478 52.3475610910196))",2.0,0.0,0.0,1.0,1.0,1.0,1.0,797,137,552,108,380,417,74,260,46,63,292,62,109.7368421,12.0,0.0,0.0,3.0,1.0,20.0,15.0,7.0,36.0,0.0
64468,"POLYGON ((16.91178303763829 52.3654412734162, 16.89715876523929 52.36629266735795, 16.89855429814497 52.37523290643563, 16.91318148534988 52.37438131547239, 16.91178303763829 52.3654412734162))",6.0,0.0,0.0,3.0,7.0,2.0,1.0,8757,1002,5863,1892,3934,4823,493,2814,627,509,3049,1265,122.59786476,100.0,0.0,1.0,0.0,13.0,36.0,27.0,37.0,103.0,0.0
